SampleID,CM1,ADT-1,ADT-2,PAL-1,PAL-2,PAL-3,PAL-4,PAL-5,GS2,NADH-GOGAT,C4H,4CL-1,4CL-2,4CL-3,HCT-1,HCT-2,HCT-3,HCT-4,C3H-1,C3H-2,C3H-3,CPR,CCoAOMT-1,CCoAOMT-2,CCoAOMT-3,CCoAOMT-4,CCoAOMT-5,SAMSyn-1,SAMSyn-2,SAMSyn-3,SAMSyn-4,ALS-1,ALS-2,IPMI,BCAT-1,BCAT-2,BCKDH-E1a-1,BCKDH-E1a-2,BCKDH-E1a-3,BCKDH-E1a-4,BCKDH-E3-1,BCKDH-E3-2,BCKDH-E3-3,PDH-E1a,PDH-E1b,PDH-E3,BCCP,KasI-1,KasI-2,KasI-3,KasI-4,KasI-5,KasIII,KR-1,KR-2,DH,ENR,ACL-1,ACL-2,ACS1-1,ACS1-2,ACS2,FatA,CS-1,CS-2,CS-3,CS-4,CS-5,CS-6,CS-7,MYB108,MYB31p-1,MYB31p-2,MYB37,MYB48,Capsaicinoids content (mg/kg DW)
pep112,1.08723855,0.823588595,0.759273561,0.742136426,0.817126743,1.05345199,0.951340079,0.941049768,0.893923828,0.923885472,1.093642539,0.943857934,0.855660498,1.125756953,0.775895826,0.851717492,0.768236547,1.021115567,1.02888585,1.270488512,1.200331595,0.919073329,0.849595426,0.953179912,0.949861599,1.090278171,1.016195962,1.015270141,0.992507227,0.886905774,0.942315686,0.790809338,1.305915335,0.733306881,1.201441635,0.933310188,0.842642321,1.171840164,1.152747468,0.841901901,1.005155784,0.882982844,1.106160016,0.785618127,1.062672411,1.0164841,0.881179619,1.02620522,0.797184985,1.075946841,1.044784227,1.358913861,0.971683341,0.994813513,1.082561029,1.062201234,1.052314789,0.971275932,0.953170464,0.920867107,0.963100603,0.84106937,0.966675169,1.096330254,0.996920228,1.133006462,1.077419416,0.945429704,0.878888684,0.896663502,0.783210284,0.94897829,0.922718749,0.960184975,1.084653573,0
pep111,1.128085129,0.814265297,0.742423452,0.827986021,0.886718481,0.819967659,0.77131918,0.8100193,0.866408638,0.881938344,1.038403839,1.020028168,0.671896093,0.850240467,0.698709509,0.644642429,0.701248761,0.689658338,0.735333577,1.160532054,1.235701841,1.031234677,0.759146628,1.192791195,0.956083668,1.198495644,1.142120912,0.736289187,1.197049711,0.999935319,0.834063951,0.604448386,1.071422461,0.688980231,0.808660998,0.762407803,0.903946586,0.760655156,1.156060717,0.844120807,0.983525116,0.81629336,0.597437797,0.803102603,0.95770904,1.044763445,1.141926869,1.017251056,0.984025872,0.946907308,1.027501956,1.217639142,1.302031193,1.203820354,1.12019613,0.981709874,0.758748109,1.004354494,0.998143029,1.098557196,1.18848469,0.938888947,0.95426008,1.155872933,1.126390903,1.059012049,0.640922226,1.143462522,1.106279276,0.771709353,0.734002399,0.742824057,1.286793594,1.064708153,0.904530802,0
pep115,0.983668285,0.766129999,0.630452761,1.183825226,0.939077152,0.989973115,0.958574881,1.033834946,0.977165012,0.944464311,0.926766667,1.11450131,1.032404549,0.996478402,0.934869567,0.879855671,0.823220993,0.981007947,1.136521374,1.497193097,1.291185628,1.041410009,1.058907196,0.851004955,1.233385479,1.104276989,1.156244743,0.960146303,1.155489251,0.99164124,1.010132654,1.029342289,1.209139233,0.794694635,1.051191108,1.08914701,1.108014155,1.155166908,0.981277909,0.943118529,0.960505918,0.873877213,0.804253116,0.816700597,1.043051945,0.959479456,1.012258104,1.052017112,0.934391089,1.029332216,0.921889213,1.385168792,1.079678181,0.813174969,1.168141219,1.074460252,0.991794353,1.043384361,0.994659178,0.827768046,0.922762561,0.95066035,1.157977337,1.154582661,1.056741454,0.830235985,1.095342041,0.67761861,1.040553785,0.826321531,1.068940126,1.053659048,1.087595733,0.963381822,1.124554386,0
pep121,1.058549734,0.677197642,0.442788333,0.817604804,0.679899196,0.865686674,0.798716718,0.938084281,0.887647097,0.838331909,1.265066947,0.967720728,1.078728113,1.112782416,0.841014178,0.976381128,0.585236123,0.982517038,0.866563233,1.341178533,1.191067868,0.901260053,0.951679705,0.9776872,0.683794622,0.994113909,0.920071001,0.832175838,0.897350602,0.977362873,0.823564526,0.758289834,1.003177525,0.877487783,0.846246357,0.981658011,1.010558149,1.102062104,1.077553525,0.82301317,0.96048912,0.807243004,0.738572524,0.913295203,1.067937677,1.037038985,1.127324524,0.769753468,0.94591195,0.898244691,0.875663664,1.288690202,1.112247715,0.892205202,1.050318848,1.073039248,1.074161243,0.995174545,0.93365766,0.881905638,0.995937151,0.863419893,0.884938531,0.919194443,0.927811014,0.870379769,1.058812701,0.690836894,1.16703263,0.920518046,1.110117678,0.981807026,1.054876953,1.009699121,1.104437578,0
pep120,1.092439792,0.900355426,0.614794782,1.106115766,0.797760725,0.803729027,0.785181817,0.997111282,1.253854459,0.848482988,1.266775267,1.025674816,1.310921776,0.830209629,1.018898238,1.144177794,1.015457668,1.162447833,0.887512624,1.225913315,1.014126584,0.892994632,0.86323943,1.117363591,0.904795138,0.908385082,0.996943652,1.050835952,1.231028528,1.002299522,0.805259275,0.926533962,0.980230417,0.698915299,1.095782439,1.285324136,0.848667215,1.276531016,1.250452062,0.755164381,1.083337967,0.878767635,0.911794117,0.811288985,1.011457778,0.935048252,0.89943263,0.837177073,0.71999522,1.000852259,1.012768945,1.405020443,1.062243109,1.148083082,1.094954246,1.194539901,1.107041882,1.299371884,0.969553531,0.846803366,1.092721942,0.983971393,1.036974091,1.09695917,0.913495315,1.331382626,0.611297782,0.980255313,0.794036346,0.850887901,0.803136512,0.898657547,0.993156204,1.143465781,1.237956139,0
pep119,1.018896627,0.460087112,0.59373483,0.791653897,0.601452761,0.861556725,0.886834254,0.922032493,0.809495367,0.801564167,1.130175022,0.936379642,1.065717249,1.125878334,0.789027563,0.805133058,0.820607696,0.888720859,0.729828423,1.278463692,1.193579875,0.741289737,1.141785474,1.168124871,1.125544263,1.155167695,1.376814739,0.726329628,1.045234532,0.720798071,0.557913191,0.822191549,0.939933618,0.54815355,0.879487679,0.969955251,1.03394771,1.04716737,1.140462614,0.951576881,0.796453182,0.829430745,0.967088804,0.948955022,1.203488654,0.882880585,0.858414372,0.827787236,0.867255317,0.950653712,0.864339655,1.146783114,1.345447875,0.862020547,1.079059203,1.038390554,0.882497299,0.880264691,1.035058794,0.715964484,0.830477699,0.761615859,1.020077806,1.085399092,1.122822481,1.049932403,1.21784326,0.807966694,1.140960737,0.606504091,1.213027569,1.213659917,0.863784858,0.905624246,1.401956551,0
pep118,1.081197436,0.479715988,0.552887517,0.991384128,0.753180426,0.902474901,0.736165534,0.920194561,0.872983059,0.703108395,1.229107886,1.029586714,0.895908756,1.04536587,0.956101069,0.791142243,0.672871923,0.665819457,0.631279433,1.265620304,1.25770043,0.759976178,0.910839639,1.042483017,1.085001909,1.055779538,0.971122838,0.707424702,0.959695068,0.80122585,0.409763751,0.620090839,0.751464746,0.322686602,0.854646328,0.889151272,0.941980192,1.338300727,1.002234689,0.869046243,0.740958596,0.807302484,0.668139452,0.678069987,0.985242121,0.884799886,1.220478461,0.708743352,0.69904083,0.964634824,0.899534646,1.037040994,1.35071868,0.942535077,1.138202347,1.099288615,0.923499956,1.02640569,0.958201023,0.575047855,1.065844012,0.647044239,1.075747441,1.281109261,0.920231234,1.199002163,0.867501174,0.670606141,1.211912816,0.759634956,0.916519242,0.964134152,0.965084473,1.003397079,0.922586308,1
pep116,1.01922305,0.383264,0.681741973,1.029893922,0.801711872,0.670622624,0.858472099,0.999750226,0.814532559,0.70867132,1.059466249,0.919279788,1.095301289,0.997793527,0.944726449,1.202270154,0.923306502,1.084312813,0.827873542,1.350495678,1.310871728,0.818256032,0.926954963,1.270737058,1.107368663,0.913285203,1.011183986,1.083506832,1.026417829,0.515393842,0.674483354,0.575330113,0.802592865,0.5994489,0.786952043,1.247626944,1.069192287,1.286021972,1.135849325,0.899934644,0.957121003,0.782464084,0.69338481,0.652796874,0.86760602,0.9194346,0.816608958,0.897218248,0.799322657,0.907507675,0.76327854,1.126204683,1.306714142,1.006229995,0.932038231,0.744627657,0.972083525,1.015745361,0.941318984,0.633288938,1.032862486,0.749503444,1.054836246,0.8014214,1.103533469,0.887544878,1.041747431,0.7056453,1.347086617,0.930694397,0.780810626,0.872135475,1.015542669,0.85497845,1.03450956,0
pep114,0.98650144,0.7138103,0.519919754,1.092825972,0.748041774,0.874559465,0.766857913,0.985949926,0.997235376,0.723991547,1.146359246,0.959726572,1.104209025,0.88351774,1.126845777,0.9672749,0.741480056,0.899141215,0.828706224,1.535477377,1.144857577,0.754723438,0.82892142,0.905307819,0.981035693,1.041309427,1.06702125,0.746234362,1.171391378,0.701729918,0.639744022,0.655681472,0.720959986,0.67887797,0.986816591,1.228134955,0.871763091,1.165844492,1.067732691,0.867125203,0.795511926,0.792660283,0.478950172,0.755024477,0.951142245,0.759774079,0.818867175,1.038173208,0.865616478,0.951136365,0.806016555,1.274596154,1.043208563,0.866697163,0.896203728,1.030357943,1.004947159,1.336309233,1.052169189,0.771549894,0.900083139,0.746533049,0.987744403,1.034216186,0.822688964,0.990657195,1.520272535,0.823599138,0.809649019,0.597380957,0.890598045,0.900807515,0.929581473,0.980147862,1.071248737,0
pep110,1.094541654,0.384692026,0.578221581,0.980478959,0.739965074,0.794006272,0.766378539,0.972863323,1.076694072,0.877101142,0.898351406,0.920726035,0.803352837,1.030698682,0.835165073,0.73494754,0.630223445,1.085827828,0.737822181,1.424688339,1.367593831,0.881376687,0.981554389,1.051047634,0.863732811,1.213005075,1.152212,1.106427144,0.909151224,0.891968247,0.85375692,0.771184401,1.021745872,0.531176936,0.96635043,0.902141016,0.985885696,0.972296589,0.977962795,1.110369248,0.955873809,0.836268953,0.947332963,0.768112883,0.897633315,0.94011791,0.88931552,0.852864712,0.823206749,0.99949415,0.852960305,1.265308515,1.054312615,0.999086738,0.996867598,0.96518851,0.989719688,0.705885901,1.093358112,0.80711741,0.874257228,0.867306196,0.996878978,0.963583901,0.631714252,0.918852852,1.395202218,0.683759361,1.119789785,1.198062861,0.919779201,1.089610609,0.933443418,1.038034365,0.863587144,1
pep129,0.932520703,0.49086295,0.773034077,0.963341463,0.921676455,0.854713575,0.723380479,0.833967224,1.025397124,0.910263897,1.039453737,0.899212074,0.855324206,1.056361977,0.901195114,0.875880113,0.851979841,0.927523804,0.740321972,1.263492962,1.476458197,0.923831802,0.951857362,0.806810252,0.889692876,0.986997885,0.919711552,0.818027328,1.041116347,0.656386362,0.642383155,0.707237039,0.889719074,0.79335218,0.840484656,0.998384245,0.985368528,1.023039241,0.902713632,0.924460571,0.831380606,0.948295346,0.733728967,1.026455149,0.923090177,1.505669752,0.982404043,0.969175713,0.772278345,0.894627301,0.862559079,1.299616945,0.972794157,1.058377262,0.966982076,1.02904479,0.948223803,0.883416271,1.140006378,0.791451766,0.888211641,0.870744159,0.911157675,0.965150182,0.0,0.922842297,0.855997312,0.820291501,1.277720874,0.708893604,1.062629514,0.907635965,0.698284136,1.091609311,0.898767704,0
pep126,0.966853031,0.674825089,0.671586425,0.978276064,0.854315487,0.778652008,0.670799234,1.053447275,1.043087716,0.763754592,1.018628896,1.159428552,1.043084427,1.121669721,0.787551207,0.929053634,0.834180733,0.723264714,0.649545091,1.15753184,1.066354787,0.805928487,0.780944508,1.169460298,0.871737833,1.174196597,1.230571716,0.904328397,1.191639774,0.829947665,0.68195585,0.791319416,1.122371395,0.37288052,1.141700321,1.060305042,1.031781994,1.195553799,1.132819759,1.017942571,0.850684324,0.734364319,0.831694175,0.645853628,0.979418477,1.005169912,1.018978637,0.824572184,0.716773133,0.983527655,0.878251341,1.289172458,1.182145248,0.918370647,0.954768889,0.918012136,0.929575504,0.782101174,1.195641508,0.804129351,0.976306991,0.814026244,0.886449963,0.901983271,0.0,0.646026853,0.832043916,0.842344271,0.948472461,0.862731189,0.840357656,0.998306663,1.21112219,1.10520231,1.124213289,0
pep133,0.971767018,0.555539744,0.419911477,1.031239699,0.622203248,0.743109301,0.801123627,0.81093803,0.822659607,0.692414728,0.961873555,0.932852404,1.061641361,1.088642221,1.018461149,1.038650675,0.903577045,0.847870059,0.723114385,0.956021889,1.36635371,0.800432763,0.879827381,0.487258547,1.046245313,1.057390359,0.985966218,0.778960031,1.059297532,0.803272846,0.479211442,0.700652793,0.753925944,0.363609715,0.996202681,1.118078133,1.102606673,1.272089705,1.066179413,0.91186498,0.848986632,0.755638508,0.614068568,0.679832003,1.089643244,1.564612198,1.01876401,0.802422646,0.864956778,0.897946748,0.789271905,1.204414231,0.985142777,1.022124674,0.983222223,0.877308404,1.026138496,0.977157703,0.866117138,0.754141231,1.02712614,0.820045758,0.918416024,1.011356684,0.998277705,0.803771533,0.91614639,0.874509675,1.00454535,0.991856806,1.365636087,1.116450711,1.133770962,1.057097228,1.36223042,1
pep132,1.049202275,0.352990356,0.529991056,0.902749539,0.847575439,0.785814279,0.829879397,1.022592938,0.951007433,0.822377119,1.132162023,0.956644557,0.910925383,0.974425316,1.097676822,0.905860443,1.018943182,1.027588439,0.902348177,1.276881541,1.40230929,0.881993978,0.942256627,0.662376675,0.864579861,1.193635702,1.112786925,0.790812557,1.143312668,0.691102538,0.430515743,0.659028287,0.81068901,0.497437671,1.071050819,1.035551797,0.781324301,1.204421094,1.057479501,0.86297719,1.006503733,0.818441271,0.830134935,0.745798891,1.012804702,1.596365798,0.930868498,0.865817279,0.726466847,1.012736651,0.950499133,1.13962958,1.061584783,0.894502866,0.870550297,1.007207853,0.776877375,0.854176388,1.068906517,0.849525309,1.011190921,0.814974835,1.05663928,1.245298925,0.680579628,0.964889841,0.996564118,0.794092894,0.684239106,0.885915939,1.038561318,0.957200076,0.980273537,0.851804324,1.023547041,1
pep135,1.16897193,0.609205474,0.660279856,0.972151843,1.078515438,0.760438347,0.880710653,0.789935206,1.005284777,0.900118129,1.03301985,1.054713356,0.928735835,1.15866102,1.056890362,0.823129611,0.845166427,0.975804155,0.772977296,1.177322724,1.164031044,0.914484974,1.248536436,0.92586293,0.896495972,1.013122924,0.87733902,0.941006862,0.935326003,0.946947524,0.641099707,0.903552393,0.854244436,0.807139001,0.992608968,1.072835738,0.987829298,1.012200857,1.082486704,0.818516957,1.013944086,0.96829888,0.900061297,0.743987284,0.977176237,1.116338734,1.201168879,0.954529349,0.768296212,1.110521014,1.043984906,1.469588903,1.04783555,1.074036165,1.032144176,1.022313437,1.011724166,0.795287833,0.987715635,0.912853089,1.176939979,0.940002447,0.873891998,1.033650799,0.999637552,1.011987448,1.12480783,0.60272665,1.009911348,1.065512556,1.07441195,1.014365105,1.286915292,1.039035901,0.957528675,0
pep134,0.982702497,0.725403023,0.525701891,0.743339089,0.652830139,1.023671061,0.75132464,0.890175288,0.79320127,0.756444202,1.024264371,0.85861622,0.920738802,0.932749811,0.659453089,0.743752395,0.700163211,0.810273516,0.842466118,1.407834308,1.211167101,0.767888047,0.91767169,1.278814506,0.895831846,1.086059124,1.02986562,0.845675021,1.985798771,0.888464745,0.493353419,0.727519833,0.733274941,0.492722901,0.826163164,0.79445426,1.045512917,0.846799293,1.281449205,0.850349098,0.857123894,0.789614258,0.899570705,0.750246626,1.053608079,1.737815271,1.095019112,0.801684598,0.857405465,0.767994642,0.883743404,1.245086337,1.055609244,0.852869157,1.023107919,1.076184031,0.899459082,0.840645964,1.047272735,0.691768376,0.967222132,0.862617543,0.952740338,1.085103794,0.887027728,1.223546164,1.018301102,1.042576534,1.080498099,1.025672225,0.873753672,0.804125215,0.968221709,0.917326766,0.764823953,0
pep140,1.136291495,0.49030894,0.521598467,0.730089687,0.679159496,0.912851916,0.787871521,0.845141623,0.951083015,0.675614841,1.039870675,0.956686374,0.818117243,0.894525912,0.742500796,0.781609761,0.573724484,0.687518501,0.684979111,1.507104565,1.059352894,0.840399001,1.016373821,0.912941844,0.952895488,1.028028038,1.080493425,0.856794769,1.037046514,0.730795192,0.436930357,0.740373575,0.927177203,0.54319399,0.959840271,0.868871861,1.041096477,0.907651091,0.987299302,0.863955807,0.733043387,0.855846245,0.896657415,0.756544524,1.173697184,1.526289166,1.181394577,0.874043781,0.768898893,1.05073053,0.89978883,1.128658336,0.794381653,0.891962969,0.96324147,1.264759804,0.871711011,0.932649953,0.984462293,0.774415536,0.859179997,0.785715395,1.050846151,1.243658885,1.00469177,1.167359414,1.106872252,1.062633119,1.189370318,0.752254753,1.14418159,1.079808261,1.118584279,0.799916496,0.915354907,0
pep139,1.145224808,0.644526005,0.909034817,1.160935529,0.843547132,0.917974887,0.931302101,1.020623752,1.031892434,0.869689947,1.117097019,1.149418725,0.959265208,1.07629855,0.926842496,0.923911146,0.751522491,0.983337414,0.931887274,1.398287081,1.489169923,0.790850893,0.707646653,0.886081355,0.731977959,1.19634229,1.006723442,0.920375959,1.207903009,0.966500264,0.644600661,1.012237016,0.87663077,0.986792455,1.127384192,1.042847121,0.884397201,1.214764784,0.973220412,0.995643596,0.818812902,0.994844337,0.888061938,0.813840585,0.916877003,1.30427527,0.927612113,0.93455623,0.915122584,0.792775484,0.938428467,1.277080682,1.118491332,0.917683948,0.897579495,1.082881463,0.837055343,1.08733448,1.023942655,0.845440982,0.992985619,0.751597147,1.104877569,0.949770707,0.922712257,1.005330227,1.270449463,0.897823225,0.876379354,0.86685521,1.010088457,0.800656096,0.93067521,0.850633973,1.22370156,1
pep136,1.065432696,0.899296523,0.814098291,1.017298249,0.941549784,1.214907866,0.808555879,0.998381285,0.947473454,0.963552764,1.1870542,0.927614236,0.787288184,1.099658828,0.772763319,0.879847976,0.943280698,1.115573653,0.948257757,1.293752151,1.203644397,0.846553204,1.0585232,0.885370779,1.114767563,1.174734099,0.978614659,0.895595047,1.037728265,0.979853205,0.813062356,1.348326601,1.145725764,1.126248894,0.850367969,0.881772787,0.97102979,1.056863091,1.181117458,0.996871501,1.029298092,0.951081249,0.851634837,0.948217452,0.967802164,1.008977007,0.901984941,1.130279343,1.082645978,0.908118848,0.869528939,1.386572289,1.067991486,1.008097933,0.933006322,1.068703895,0.940489885,1.044794621,0.93545836,0.931547736,1.029667368,1.001096936,1.053539605,1.219069032,0.0,0.970325007,1.146205061,1.095323373,0.972171388,1.065463197,0.943102051,1.001188438,1.003136125,0.94313473,1.054619112,0
pep138,1.050105785,0.574396615,0.691427682,0.93520727,1.109335402,0.891685446,0.847057022,0.945141145,0.944550074,0.981224048,0.905172893,1.04778846,0.836077799,1.040346476,0.758375932,0.860852766,0.945747529,1.012803989,0.978086981,1.229509661,1.214319439,0.914683116,1.08856114,1.320405991,0.858248582,0.773890785,1.048135548,0.86118352,1.007716082,0.907019608,0.756776263,0.90564963,0.723585423,0.905430147,0.8606537,0.902137911,1.054240221,1.085304634,1.058599243,0.99885614,0.817643321,0.973322682,1.101454454,0.912164683,1.071176094,1.007970273,1.154089391,0.945938428,0.907399364,1.08082311,0.979600899,1.469817345,1.095860205,1.126322318,1.05290291,1.042816929,0.905620025,1.034109093,0.997353451,0.958611238,1.127363583,0.826176591,1.072595073,0.936715063,0.0,1.093103915,0.922300686,0.722007192,0.929143432,0.966864796,0.987779936,1.103710528,1.003547958,0.991721431,0.944409197,0
pep142,0.975519356,0.690248143,0.611550712,0.978966847,1.046949043,0.807907019,0.728717408,0.920279147,0.927845993,0.896962547,1.097934854,1.010387114,0.857108259,0.999220994,0.746001737,0.789506637,0.705785847,0.802037691,0.996619472,1.251152326,1.306653691,0.891662407,0.989882971,0.824607651,0.975771584,1.07333814,0.968084204,1.08263487,2.497706509,0.949992969,1.012859174,0.910067253,0.916501305,0.762244786,0.909384228,1.013721884,0.751280672,0.986396418,1.185383264,0.883354501,0.872363601,0.887940367,0.878062173,0.785498887,1.144926307,0.944295513,0.989401951,0.962358847,0.635339403,0.955276368,0.888275183,1.277267989,0.899915626,0.947418232,1.029078787,1.124145382,1.004533411,0.940868111,1.149703018,0.861595913,1.060584991,0.751506115,1.007381581,1.016799961,0.0,0.982630852,0.74449618,0.977264864,1.21010386,0.83578828,0.942124788,0.814712717,1.005671786,0.820430261,1.003282315,0
